entry,year,genre,source,a,b,c,text
89,1836,NF,TexasBriefAccount,A,B,C,  ready for the press. Some of these numbers have appeared in the New Orleans Bee and Bulletin. 1836. PREFACE. It will be seen that the title of
51,1837,FIC,Twice-ToldTales,A,B,C,"  appeared to be settling on the eyelid of David Swan. The sting of a bee is sometimes deadly. As free-hearted as she was innocent, the girl attacked the"
483,1837,FIC,LiveLetLiveDomestic,A,B,C,"  arms to sleep, and a little more slumber. From having been a very bee in her industry, she was falling into the lounging, desultory habits of the"
900,1837,FIC,Twice-ToldTales,A,B,C,"  tiptoe. But, there was peril near the sleeper. A monster of a bee had been wandering overhead -- buzz, buzz, buzz -- now among the leaves"
209,1839,NF,AnHistoricalAccount,A,B,C,"  that Mr. John Hull and Mr. Robert Saun- derson, or either of them, bee the persons for the tryall and stamping of such money, and that thereby fower"
524,1839,NF,AnHistoricalAccount,A,B,C,"  "" If the necessity of y e country call for other supply, it may bee raised one mony imported, by causing peices of eight, viz: Pillar Mexico"
449,1840,FIC,BattleStillwater,A,B,C,"  . Uzzial Putnam A taste, I reckon, like this. Kisses her Bumble bee's honey, by Jerusalem! Exeunt Scene 2: Front wood. Enter Adam"
614,1840,NF,KempsNineDaies,A,B,C,"  London, where I am afraide there are too many of their occupation. To bee short, I thought myselfe well rid of foure such followers, and I wish"
662,1840,NF,KempsNineDaies,A,B,C,"  Yee are in the right -- "" Kemp. Way to Cuck-holds-hauen; Saint Luke bee your speede! Exeunt. "" xvii:1 When, in the former of these scenes,"
763,1840,NF,KempsNineDaies,A,B,C,"  had caused all the turne-pikes to be taken vp on Satterday that I might not bee hindred. But now I returne againe to my Jump, the measure of which"
884,1840,NF,KempsNineDaies,A,B,C,"  as ye all must do, and was honestly buried, which is much to bee doubted of some of you. The quest of inquiry finding him by death acquited"
120,1841,NF,PsychologyOrAView,A,B,C,"  below the water for a long time, and watch its prey. So the bee gains honey and wax by digestion, and forms its cells of them. A"
768,1841,NF,PsychologyOrAView,A,B,C,"  less so without the plastic power; they are their joint product. When the bee, without the least knowledge of flower or juice, buries itself in the cup"
397,1842,FIC,CharlesStuartPrince,A,B,C,  is the Oak. The White-man is the Vine. Jumper (rising) The Bee that has gathered honey from the lowland Honeysuckle knows where to find that tender flower
589,1842,NF,LifeWritingsEbenezer,A,B,C,"  gentle kiss; No! thou art stricken ne'er to rise anew To glad the bee, or drink the morning dew. A rude hand plucked thee from thy native"
795,1842,FIC,CharlesStuartPrince,A,B,C,"  the dove, but yet The Dove flies swifter to her native nest. The Bee that gathers honey from the flower, Knows where to find that tender flower again"
160,1844,FIC,Ximena,A,B,C,"  sunny forest-nook, With flowers and moss o'ergrown; Where nought was heard save the bee's low hum Or wild wind's liquid tone -- They laid the gentle bard"
346,1844,NF,VestigesNatural,A,B,C,"  state of endowment, or early stage of development. The cell formation of the bee, the house-building of ants and beavers, the web-spinning of spiders, are but"
505,1844,NF,VestigesNatural,A,B,C,"  a point where it is attended by sterility. The preparatory states of the queen bee occupy sixteen days; those of the neuters, twenty; and those of males"
244,1845,FIC,ForestLeaves,A,B,C,"  doe comes stealing by, To her quiet place of rest. Where the wild bee swings in the dewy flower, With a low delicious hum, And the diamond"
256,1845,MAG,NewEngYaleRev,A,B,C,"  ) "" Ran away the negro Manuelmuch marked with irons. "" (New Orleans Bee, June 20, 1837. Advertised by Mr. A. Murat, Baton Rouge."
320,1845,FIC,StokeStoutLouisiana,A,B,C,"  's first letter was addressed to Thorpe, "" the author of Tom Owen the Bee Hunter, "" immediately upon his leaving New Orleans to establish himself at Vidalia,"
388,1845,FIC,MargaretATaleReal,A,B,C,"  Mr. Girardeau. His object in this transient visit is not disclosed. At the Bee, which fell on a pleasant evening in the early part of October, were"
439,1845,FIC,WesternClearings,A,B,C,"  of this home-bred phrase? Then I must stop to tell them that a "" bee "" is a collection of volunteers who agree to meet at some specified time to"
515,1845,FIC,MargaretATaleReal,A,B,C,"  children; a duty upon which she was expecting to enter immediately after the Husking Bee, the great annual family Festival. Before attending to that, let us go"
609,1845,NF,ArtistMerchant,A,B,C,"  as the bee gathers his honey from flower to flower; and, like the bee who seeks his honey among the wild flowers, he will find little of it"
93,1846,FIC,FactFictionACollection,A,B,C,"  little girl you are! "" Under this enlivening influence, Peggy worked like a bee, and soon began to hum much more agreeably than a bee. Aunt Hetty"
116,1846,FIC,CharlesSecond,A,B,C,"  flower to flower like a butterfly, not to bury yourself in one like a bee. An honest attachment! What a plebeian phrase! There's a wife and"
234,1846,FIC,PoeticalWritings,A,B,C,"  1846) Thou art free as the air, I prithee away, Like a bee overburdened with sweets, Who roving mid blossoms, a moment will stay, To"
911,1846,FIC,MyrtisWithOther,A,B,C,"  wantonly destroyed the lamb. You have taken the honey, and spared the laboring bee; but I have destroyed both the hive and the honey, the fleece and"
118,1847,NF,BiographicalSketches,A,B,C,"  visit her friends, still is gathering food for her soul. 7. A Bee is always ready armed, and quick and expert in the use of its weapons"
275,1847,NF,BiographicalSketches,A,B,C,"  enemies of the soul fall down Before God's holy laws. 8. The Bee is an ingenious creature, very nice and accurate in its work. So is"
468,1847,FIC,SurfSkiffTheHeroine,A,B,C,  which shows that they are more healthy than we at first supposed. But the bee must have been a far traveller to wing his way to the sea-side to gather
887,1847,NF,BiographicalSketches,A,B,C,"  . It bears no date. It is a comparison of the Christian with the Bee; and. were it put in John Bunyan's rhyme, it would rank"
907,1847,NF,BiographicalSketches,A,B,C,"  , "" which has been compared to flying in the air. 14. The Bee is a long-lived creature. Some say a swarm of Bees have been known to"
649,1848,FIC,BelPrairieEden,A,B,C,"  the great demand for the work while in the course of publication in the Weekly Bee newspaper, -- a demand which a large circulation could not supply. We have"
165,1849,FIC,WreathsFriendship,A,B,C,"  his wife, "" He will have to be bled. "" Illustration: THE BEE OUTSIDE THE WEB. V. "" Some people -- perhaps they are wiser than I -- Some people"
357,1849,FIC,WreathsFriendship,A,B,C,"  does not rise nor set for him. He is not warned by the home-returning bee, the dimly falling shadows of evening, nor the sudden cry of the night-bird"
587,1849,FIC,WreathsFriendship,A,B,C,"  evening! I trust you are well, "" said he. II. The bee was quite happy to stop awhile there -- For indolence always has moments to spare -- """
719,1849,FIC,Kavanagh,A,B,C,"  three times the difference of these two numbers flew to an arbor; and one bee continued flying about, attracted on each side by the fragrant Ketaki and the Malati"
821,1849,FIC,Sketch-BookGeoffrey,A,B,C,"  writer was the secretary of eloquence, the breath of the muses, the honey bee of the daintyest flowers of witt and arte, the pith of morale and intellectual"
978,1849,FIC,WreathsFriendship,A,B,C,"  ! "" said he, "" Is it thus you betray a poor, innocent Bee? "" XVII. The cunning old Spider then laughed outright; "" Poor fellow"
1,1850,MAG,AmWhigRev,A,B,C,"  $1 33 for the use of forcigft commodities, had the use of those commodities bee equally distributed. An equal distribution of this tax over the entire property of the"
3,1850,FIC,NewPoems,A,B,C,"  ; Hill and vale are wide awake, With life and music teeming: The bee comes laden to the hive; But when, or how, are you to"
218,1850,FIC,NewPoems,A,B,C,"  in May-Queen's diadem The frontal flower to shine, -- Imagination, like the bee That sucks Hymettus' thyme, from the Imbibes a honey clear and free,"
409,1850,MAG,AmWhigRev,A,B,C,"  $1 33 for the use of forcigft commodities, had the use of those commodities bee equally distributed. An equal distribution of this tax over the entire property of the"
459,1850,MAG,AmWhigRev,A,B,C,"  enough mathematics for the calculation of these problems, with which not only every queen bee, but every under-graduate grub is acquainted the moment it is born. * *"
572,1850,MAG,NorthAmRev,A,B,C,"  "" I don't like the Humble Bee, and won't like the Humble Bee ""); and he delighted in Lowell (the critical essays), and"
678,1851,FIC,EveningsAtDonaldson,A,B,C,"  , for there no winter chills the life of nature, but, "" The bee banquets on through a whole year of flowers. "" It was a scene which"
932,1851,NF,FlowerGardenBrecks,A,B,C,"  perfect bouquet. Foliage palmate, many-parted. Delphinium elatum. (Upright.) Bee Larkspur. So called on account of the bifid termination of the nectary in the"
12,1853,NF,MysteriesBee-keeping,A,B,C,"  honey as the white, but the tube of the corolla being longer, the bee appears to be unable to reach it. Yet I have seen a few at"
13,1853,NF,LangstrothOnHive,A,B,C,"  the first stomach of the bee, and is surrounded by muscles which enable the bee to compress it, and empty its contents through her proboscis into the cells."
49,1853,NF,LangstrothOnHive,A,B,C,"  that produced when the bees received the brood comb! The Orientals call the honey bee, Deburrah, "" She that speaketh. "" Would that this little insect might"
